llamada_id,fecha,hora,franja_horaria,dia_semana,cliente,canal,agente_id,agente_antiguedad_meses,duracion_llamada,tiempo_espera,agentes_disponibles,motivo_llamada,fcr,escalada,csat,abandono
LC000207,2025-07-03,11:22,Manana,Jueves,Telco,Outbound,AG035,1,0.0,211.2,2,Facturacion,,0,,1
LC000208,2025-07-03,11:53,Manana,Jueves,Retail,Outbound,AG045,4,128.9,56.3,4,Otros,1.0,1,4.0,0
LC000209,2025-07-03,12:15,Manana,Jueves,Telco,Chat,AG019,19,181.6,18.2,4,Cancelacion,1.0,1,,0
LC000210,2025-07-03,12:24,Manana,Jueves,Retail,Chat,AG013,27,395.8,15.5,3,Soporte tecnico,1.0,0,4.0,0
LC000211,2025-07-03,12:32,Manana,Jueves,Telco,Chat,AG004,16,0.0,69.7,1,Otros,,0,,1
LC000212,2025-07-03,12:49,Manana,Jueves,Telco,Inbound,AG019,19,898.5,90.7,2,Cancelacion,1.0,0,,0
LC000213,2025-07-03,13:19,Tarde,Jueves,Telco,Inbound,AG025,24,0.0,6.1,6,Soporte tecnico,,0,,1
LC000214,2025-07-03,13:50,Tarde,Jueves,Telco,Inbound,AG038,18,0.0,48.8,4,Otros,,0,,1
LC000215,2025-07-03,14:07,Tarde,Jueves,Retail,Inbound,AG031,46,203.8,11.6,10,Facturacion,0.0,0,2.5,0
LC000216,2025-07-03,14:10,Tarde,Jueves,Telco,Inbound,AG036,34,167.9,10.6,7,Otros,1.0,0,4.5,0
LC000217,2025-07-03,14:30,Tarde,Jueves,Banca,Inbound,AG004,16,99.6,5.0,3,Facturacion,1.0,0,,0
LC000218,2025-07-03,14:49,Tarde,Jueves,Telco,Inbound,AG039,6,619.7,6.2,10,Soporte tecnico,1.0,0,3.0,0
LC000219,2025-07-03,15:28,Tarde,Jueves,Retail,Inbound,AG007,36,284.2,5.0,11,Facturacion,1.0,0,4.0,0
LC000220,2025-07-03,16:03,Tarde,Jueves,Banca,Inbound,AG016,1,130.8,8.1,10,Facturacion,1.0,0,,0
LC000221,2025-07-03,16:10,Tarde,Jueves,Banca,Inbound,AG005,13,0.0,36.4,3,Soporte tecnico,,0,,1
LC000222,2025-07-03,16:24,Tarde,Jueves,Telco,Outbound,AG023,36,259.5,5.4,8,Facturacion,1.0,0,5.0,0
LC000223,2025-07-03,16:35,Tarde,Jueves,Banca,Outbound,AG036,34,226.3,23.7,8,Otros,1.0,0,4.0,0
LC000224,2025-07-03,16:37,Tarde,Jueves,Telco,Chat,AG032,47,117.8,25.5,9,Facturacion,1.0,0,4.0,0
LC000225,2025-07-03,16:47,Tarde,Jueves,Telco,Inbound,AG024,33,261.7,9.2,3,Facturacion,1.0,0,5.0,0
LC000226,2025-07-03,17:16,Tarde,Jueves,Banca,Inbound,AG025,24,194.6,5.0,10,Otros,1.0,0,3.5,0
LC000227,2025-07-03,17:56,Tarde,Jueves,Retail,Inbound,AG045,4,196.9,5.0,6,Cancelacion,1.0,0,,0
LC000228,2025-07-03,18:22,Tarde,Jueves,Retail,Outbound,AG028,23,192.3,5.4,13,Cancelacion,0.0,0,,0
LC000229,2025-07-03,18:30,Tarde,Jueves,Banca,Outbound,AG019,19,392.6,20.6,6,Facturacion,1.0,0,4.0,0
LC000230,2025-07-03,18:35,Tarde,Jueves,Banca,Inbound,AG007,36,187.5,8.1,13,Cancelacion,1.0,0,2.5,0
LC000231,2025-07-03,18:35,Tarde,Jueves,Retail,Chat,AG044,30,492.7,8.4,12,Soporte tecnico,1.0,0,4.5,0
LC000232,2025-07-03,18:46,Tarde,Jueves,Banca,Inbound,AG041,1,0.0,,6,Otros,,0,,1
LC000233,2025-07-03,18:53,Tarde,Jueves,Telco,Inbound,AG017,5,103.7,5.0,8,Cancelacion,1.0,0,4.0,0
LC000234,2025-07-03,19:34,Tarde,Jueves,Retail,Outbound,AG002,22,163.4,5.0,8,Otros,1.0,0,,0
LC000235,2025-07-03,19:35,Tarde,Jueves,Telco,Inbound,AG016,1,242.9,8.0,8,Cancelacion,1.0,1,,0
LC000236,2025-07-03,20:25,Noche,Jueves,Telco,Inbound,AG039,6,95.7,9.6,4,Soporte tecnico,1.0,0,,0
LC000237,2025-07-03,21:14,Noche,Jueves,Banca,Inbound,AG018,33,424.8,12.7,7,Cancelacion,1.0,1,5.0,0
LC000238,2025-07-03,21:39,Noche,Jueves,Telco,Outbound,AG039,6,378.1,8.2,13,Soporte tecnico,1.0,1,,0
LC000239,2025-07-03,21:51,Noche,Jueves,Telco,Inbound,AG001,28,307.7,5.0,14,Facturacion,1.0,0,,0
LC000240,2025-07-03,21:59,Noche,Jueves,Telco,Inbound,AG003,45,391.1,21.5,4,Facturacion,1.0,0,3.0,0
LC000241,2025-07-03,22:10,Noche,Jueves,Banca,Chat,AG021,6,324.1,13.2,8,Facturacion,1.0,1,,0
LC000242,2025-07-03,23:26,Noche,Jueves,Retail,Inbound,AG030,41,0.0,26.8,9,Cancelacion,,0,,1
LC000243,2025-07-03,23:27,Noche,Jueves,Telco,Inbound,AG011,32,0.0,5.0,8,Soporte tecnico,,0,,1
LC000244,2025-07-03,23:39,Noche,Jueves,Telco,Inbound,AG022,15,545.2,10.6,5,Soporte tecnico,1.0,1,3.5,0
LC000245,2025-07-03,23:40,Noche,Jueves,Telco,Chat,AG025,24,503.8,,13,Otros,1.0,0,,0
LC000246,2025-07-04,00:01,Noche,Viernes,Banca,Inbound,AG003,45,330.6,5.0,12,Soporte tecnico,0.0,1,,0
LC000247,2025-07-04,00:58,Noche,Viernes,Banca,Outbound,AG030,41,186.1,5.3,12,Facturacion,,0,5.0,0
LC000248,2025-07-04,01:03,Noche,Viernes,Banca,Chat,AG024,33,632.6,45.7,7,Facturacion,1.0,0,,0
LC000249,2025-07-04,01:08,Noche,Viernes,Telco,Outbound,AG045,4,134.3,19.3,11,Facturacion,1.0,0,2.5,0
LC000250,2025-07-04,01:12,Noche,Viernes,Banca,Inbound,AG036,34,338.7,,13,Facturacion,1.0,0,3.0,0
LC000251,2025-07-04,01:18,Noche,Viernes,Banca,Outbound,AG023,36,278.6,7.2,8,Facturacion,1.0,0,5.0,0
LC000252,2025-07-04,02:11,Noche,Viernes,Telco,Outbound,AG008,43,671.0,12.3,5,Soporte tecnico,1.0,0,,0
LC000253,2025-07-04,03:07,Noche,Viernes,Telco,Inbound,AG004,16,268.9,5.0,11,Facturacion,1.0,0,,0
LC000254,2025-07-04,03:35,Noche,Viernes,Telco,Inbound,AG039,6,103.7,9.5,13,Facturacion,1.0,0,2.0,0
LC000255,2025-07-04,03:49,Noche,Viernes,Retail,Outbound,AG043,42,203.4,5.0,14,Otros,0.0,0,4.0,0
LC000256,2025-07-04,03:52,Noche,Viernes,Retail,Inbound,AG031,46,118.5,5.0,7,Otros,1.0,0,3.0,0
LC000257,2025-07-04,04:28,Noche,Viernes,Banca,Inbound,AG029,33,136.0,5.0,14,Soporte tecnico,1.0,0,,0
LC000258,2025-07-04,04:49,Noche,Viernes,Retail,Outbound,AG036,34,0.0,22.9,3,Facturacion,,0,,1
LC000259,2025-07-04,05:12,Noche,Viernes,Banca,Chat,AG013,27,159.4,12.5,12,Otros,1.0,0,4.0,0
LC000260,2025-07-04,05:14,Noche,Viernes,Retail,Inbound,AG041,1,75.4,14.6,5,Soporte tecnico,1.0,0,,0
LC000261,2025-07-04,05:34,Noche,Viernes,Telco,Inbound,AG009,23,291.6,5.0,5,Facturacion,1.0,0,,0
LC000262,2025-07-04,05:47,Noche,Viernes,Banca,Outbound,AG021,6,644.6,32.5,4,Soporte tecnico,0.0,1,,0
LC000263,2025-07-04,05:53,Noche,Viernes,Banca,Outbound,AG003,45,133.7,39.7,4,Facturacion,1.0,0,,0
LC000264,2025-07-04,05:53,Noche,Viernes,Banca,Chat,AG025,24,174.7,5.0,11,Otros,1.0,1,4.0,0
LC000265,2025-07-04,06:06,Noche,Viernes,Telco,Outbound,AG025,24,231.0,27.9,5,Otros,1.0,0,,0
LC000266,2025-07-04,06:14,Noche,Viernes,Telco,Outbound,AG012,3,0.0,10.3,12,Facturacion,,0,,1
LC000267,2025-07-04,06:17,Noche,Viernes,Telco,Chat,AG029,33,157.5,3068.9,13,Soporte tecnico,1.0,0,4.5,0
LC000268,2025-07-04,06:26,Noche,Viernes,Telco,Inbound,AG011,32,0.0,29.4,6,Soporte tecnico,,0,,1
LC000269,2025-07-04,06:43,Noche,Viernes,Telco,Inbound,AG011,32,390.8,17.5,8,Otros,1.0,0,3.5,0
LC000270,2025-07-04,06:45,Noche,Viernes,Banca,Inbound,AG026,27,124.3,8.1,12,Soporte tecnico,1.0,0,3.5,0
LC000271,2025-07-04,07:15,Manana,Viernes,Retail,Inbound,AG014,19,227.5,21.0,11,Facturacion,1.0,0,4.0,0
LC000272,2025-07-04,07:17,Manana,Viernes,Banca,Inbound,AG016,1,0.0,27.5,3,Facturacion,,0,,1
LC000273,2025-07-04,07:18,Manana,Viernes,Retail,Inbound,AG010,14,77.3,28.7,5,Facturacion,1.0,0,4.0,0
LC000274,2025-07-04,07:26,Manana,Viernes,Retail,Outbound,AG031,46,234.8,5.0,5,Otros,1.0,0,5.0,0
LC000275,2025-07-04,07:38,Manana,Viernes,Telco,Chat,AG031,46,188.8,11.9,8,Otros,1.0,0,4.5,0
LC000276,2025-07-04,07:43,Manana,Viernes,Telco,Inbound,AG036,34,252.5,,11,Facturacion,1.0,0,3.0,0
LC000277,2025-07-04,07:46,Manana,Viernes,Telco,Inbound,AG010,14,201.0,5.0,13,Facturacion,1.0,0,4.5,0
LC000278,2025-07-04,08:01,Manana,Viernes,Retail,Inbound,AG026,27,252.5,18.9,4,Soporte tecnico,1.0,0,,0
LC000279,2025-07-04,08:13,Manana,Viernes,Telco,Outbound,AG020,36,0.0,23.3,5,Cancelacion,,0,,1
LC000280,2025-07-04,09:33,Manana,Viernes,Banca,Inbound,AG044,30,179.5,14.1,5,Facturacion,1.0,0,3.0,0
LC000281,2025-07-04,10:16,Manana,Viernes,Telco,Chat,AG009,23,,21.6,3,Soporte tecnico,1.0,0,3.5,0
LC000282,2025-07-04,10:34,Manana,Viernes,Retail,Inbound,AG015,22,229.9,3802.5,3,Facturacion,1.0,0,3.5,0
LC000283,2025-07-04,10:38,Manana,Viernes,Telco,Inbound,AG009,23,0.0,160.2,3,Facturacion,,0,,1
LC000284,2025-07-04,10:42,Manana,Viernes,Retail,Inbound,AG007,36,208.1,11.4,1,Cancelacion,,1,,0
LC000285,2025-07-04,10:45,Manana,Viernes,Telco,Inbound,AG026,27,194.2,116.0,3,Soporte tecnico,1.0,0,4.5,0
LC000286,2025-07-04,10:49,Manana,Viernes,Telco,Chat,AG024,33,193.7,17.8,4,Soporte tecnico,0.0,0,,0
LC000287,2025-07-04,10:54,Manana,Viernes,Banca,Chat,AG012,3,0.0,13.0,3,Cancelacion,,0,,1
LC000288,2025-07-04,11:04,Manana,Viernes,Retail,Inbound,AG020,36,222.0,6.1,4,Cancelacion,1.0,0,,0
LC000289,2025-07-04,11:22,Manana,Viernes,Banca,Outbound,AG014,19,0.0,66.1,3,Facturacion,,0,,1
LC000290,2025-07-04,11:23,Manana,Viernes,Retail,Inbound,AG022,15,166.2,39.3,5,Soporte tecnico,1.0,0,,0
LC000291,2025-07-04,11:29,Manana,Viernes,Banca,Inbound,AG016,1,268.9,5.0,3,Otros,1.0,0,3.0,0
LC000292,2025-07-04,11:48,Manana,Viernes,Banca,Chat,AG029,33,556.4,,4,Soporte tecnico,1.0,0,5.0,0
LC000293,2025-07-04,12:43,Manana,Viernes,Telco,Inbound,AG032,47,488.6,5.0,4,Cancelacion,1.0,0,3.5,0
LC000294,2025-07-04,12:53,Manana,Viernes,Telco,Inbound,AG019,19,57.2,25.6,4,Facturacion,1.0,0,,0
LC000295,2025-07-04,13:01,Tarde,Viernes,Telco,Inbound,AG035,1,248.2,10.0,12,Facturacion,0.0,0,4.5,0
LC000296,2025-07-04,13:08,Tarde,Viernes,Retail,Inbound,AG043,42,559.4,22.9,11,Facturacion,0.0,0,,0
LC000297,2025-07-04,13:52,Tarde,Viernes,Retail,Inbound,AG032,47,0.0,5.0,8,Soporte tecnico,,0,,1
LC000298,2025-07-04,13:58,Tarde,Viernes,Banca,Outbound,AG020,36,193.6,5.0,9,Soporte tecnico,1.0,0,5.0,0
LC000299,2025-07-04,14:16,Tarde,Viernes,Telco,Inbound,AG040,40,501.3,14.6,12,Otros,1.0,0,,0
LC000300,2025-07-04,14:27,Tarde,Viernes,Telco,Inbound,AG020,36,227.6,5.1,12,Soporte tecnico,1.0,0,,0
LC000301,2025-07-04,14:42,Tarde,Viernes,Retail,Inbound,AG008,43,83.5,5.0,12,Soporte tecnico,1.0,0,4.5,0
LC000302,2025-07-04,14:55,Tarde,Viernes,Telco,Inbound,AG035,1,,5.0,10,Cancelacion,1.0,0,4.0,0
LC000303,2025-07-04,14:59,Tarde,Viernes,Retail,Outbound,AG042,47,162.2,47.0,3,Soporte tecnico,1.0,1,,0
LC000304,2025-07-04,15:20,Tarde,Viernes,Telco,Chat,AG013,27,227.3,5.0,6,Cancelacion,1.0,0,3.0,0
LC000305,2025-07-04,15:25,Tarde,Viernes,Telco,Chat,AG041,1,5356.7,14.3,8,Cancelacion,1.0,0,2.5,0
LC000306,2025-07-04,15:36,Tarde,Viernes,Retail,Inbound,AG006,36,135.7,10.3,6,Soporte tecnico,1.0,1,4.5,0
LC000307,2025-07-04,15:52,Tarde,Viernes,Telco,Chat,AG016,1,234.4,22.0,5,Facturacion,0.0,0,3.0,0
LC000308,2025-07-04,15:52,Tarde,Viernes,Telco,Inbound,AG005,13,361.3,22.8,7,Otros,1.0,0,4.0,0
LC000309,2025-07-04,16:08,Tarde,Viernes,Retail,Inbound,AG045,4,229.5,19.3,6,Soporte tecnico,1.0,0,3.5,0
LC000310,2025-07-04,16:36,Tarde,Viernes,Banca,Outbound,AG034,31,277.3,10.0,7,Cancelacion,1.0,0,3.0,0
LC000311,2025-07-04,16:55,Tarde,Viernes,Banca,Inbound,AG006,36,266.5,19.7,14,Cancelacion,1.0,0,2.5,0
LC000312,2025-07-04,18:03,Tarde,Viernes,Banca,Inbound,AG033,29,0.0,5.0,4,Soporte tecnico,,0,,1
LC000313,2025-07-04,18:19,Tarde,Viernes,Telco,Chat,AG015,22,43.2,2145.3,5,Soporte tecnico,1.0,0,4.0,0
LC000314,2025-07-04,18:26,Tarde,Viernes,Telco,Outbound,AG015,22,193.2,7.6,10,Otros,1.0,0,3.5,0
LC000315,2025-07-04,18:28,Tarde,Viernes,Banca,Inbound,AG014,19,350.1,5.0,10,Cancelacion,1.0,0,,0
LC000316,2025-07-04,18:45,Tarde,Viernes,Telco,Outbound,AG039,6,433.9,5.4,12,Otros,1.0,0,,0
LC000317,2025-07-04,18:49,Tarde,Viernes,Telco,Outbound,AG005,13,0.0,5.0,10,Soporte tecnico,,0,,1
LC000318,2025-07-04,18:52,Tarde,Viernes,Banca,Chat,AG026,27,121.3,3934.2,5,Otros,1.0,0,,0
LC000319,2025-07-04,19:04,Tarde,Viernes,Telco,Inbound,AG017,5,372.1,87.9,3,Cancelacion,1.0,0,,0
LC000320,2025-07-04,19:22,Tarde,Viernes,Banca,Outbound,AG043,42,295.8,5.0,13,Cancelacion,1.0,0,,0
LC000321,2025-07-04,19:25,Tarde,Viernes,Telco,Outbound,AG016,1,316.8,5.0,4,Facturacion,1.0,0,3.5,0
LC000322,2025-07-04,19:53,Tarde,Viernes,Telco,Outbound,AG035,1,321.5,5.6,5,Soporte tecnico,0.0,1,,0
LC000323,2025-07-04,20:23,Noche,Viernes,Telco,Outbound,AG038,18,0.0,4466.7,4,Facturacion,,0,,1
LC000324,2025-07-04,20:37,Noche,Viernes,Retail,Inbound,AG023,36,83.4,5.5,5,Cancelacion,1.0,0,4.5,0
LC000325,2025-07-04,21:25,Noche,Viernes,Telco,Inbound,AG013,27,500.8,5.0,9,Soporte tecnico,1.0,0,,0
LC000326,2025-07-04,22:16,Noche,Viernes,Banca,Chat,AG033,29,174.6,5.0,7,Facturacion,1.0,0,3.5,0
LC000327,2025-07-04,22:22,Noche,Viernes,Banca,Inbound,AG029,33,465.3,21.1,13,Soporte tecnico,1.0,0,4.0,0
LC000328,2025-07-04,22:39,Noche,Viernes,Telco,Inbound,AG034,31,151.8,12.4,13,Soporte tecnico,1.0,0,,0
LC000329,2025-07-04,22:57,Noche,Viernes,Banca,Outbound,AG034,31,284.2,5.0,14,Cancelacion,1.0,0,,0
LC000330,2025-07-04,22:58,Noche,Viernes,Retail,Inbound,AG027,11,95.7,8.3,13,Soporte tecnico,1.0,0,3.0,0
LC000331,2025-07-04,23:19,Noche,Viernes,Banca,Inbound,AG015,22,213.1,31.0,7,Soporte tecnico,1.0,0,4.0,0
LC000332,2025-07-04,23:34,Noche,Viernes,Telco,Inbound,AG009,23,337.1,94.4,4,Cancelacion,1.0,0,5.0,0
LC000333,2025-07-04,23:36,Noche,Viernes,Banca,Outbound,AG026,27,301.9,5.0,11,Cancelacion,0.0,0,,0
LC000334,2025-07-04,23:37,Noche,Viernes,Banca,Chat,AG003,45,163.5,5.0,11,Otros,1.0,0,5.0,0
LC000335,2025-07-04,23:43,Noche,Viernes,Telco,Outbound,AG036,34,411.2,98.5,3,Soporte tecnico,,0,5.0,0
LC000336,2025-07-04,23:54,Noche,Viernes,Telco,Inbound,AG005,13,19.1,24.7,10,Cancelacion,1.0,0,,0
LC000337,2025-07-05,00:07,Noche,Sabado,Telco,Chat,AG020,36,,5.0,10,Facturacion,1.0,0,4.5,0
LC000338,2025-07-05,00:20,Noche,Sabado,Telco,Inbound,AG020,36,615.3,5.0,11,Otros,1.0,0,,0
LC000339,2025-07-05,00:32,Noche,Sabado,Telco,Inbound,AG005,13,320.0,45.1,4,Cancelacion,1.0,0,,0
LC000340,2025-07-05,00:52,Noche,Sabado,Banca,Inbound,AG010,14,0.0,5.0,8,Cancelacion,,0,,1
LC000341,2025-07-05,01:04,Noche,Sabado,Telco,Chat,AG016,1,0.0,25.8,4,Facturacion,,0,,1
LC000342,2025-07-05,01:13,Noche,Sabado,Retail,Inbound,AG025,24,455.6,81.7,3,Otros,1.0,0,4.0,0
LC000343,2025-07-05,01:28,Noche,Sabado,Banca,Outbound,AG044,30,0.0,5.0,9,Otros,,0,,1
LC000344,2025-07-05,01:29,Noche,Sabado,Retail,Inbound,AG025,24,109.0,5.0,5,Soporte tecnico,1.0,1,2.5,0
LC000345,2025-07-05,01:30,Noche,Sabado,Banca,Inbound,AG030,41,402.4,11.8,10,Soporte tecnico,1.0,0,4.5,0
LC000346,2025-07-05,02:00,Noche,Sabado,Telco,Chat,AG014,19,601.4,20.8,5,Otros,1.0,0,2.0,0
LC000347,2025-07-05,03:33,Noche,Sabado,Banca,Inbound,AG022,15,65.6,2623.7,14,Soporte tecnico,1.0,0,3.0,0
LC000348,2025-07-05,03:43,Noche,Sabado,Retail,Outbound,AG043,42,368.6,12.0,4,Soporte tecnico,1.0,0,4.0,0
LC000349,2025-07-05,03:49,Noche,Sabado,Telco,Inbound,AG028,23,734.8,29.9,10,Soporte tecnico,1.0,0,4.5,0
LC000350,2025-07-05,03:50,Noche,Sabado,Telco,Outbound,AG030,41,191.0,5.0,10,Soporte tecnico,1.0,0,3.0,0
LC000351,2025-07-05,04:32,Noche,Sabado,Telco,Outbound,AG019,19,136.1,6.2,14,Soporte tecnico,1.0,0,3.5,0
LC000352,2025-07-05,04:52,Noche,Sabado,Telco,Inbound,AG038,18,248.7,5.0,12,Soporte tecnico,1.0,1,4.0,0
LC000353,2025-07-05,05:13,Noche,Sabado,Telco,Inbound,AG042,47,275.6,80.5,3,Soporte tecnico,1.0,0,5.0,0
LC000354,2025-07-05,05:20,Noche,Sabado,Telco,Chat,AG020,36,362.1,25.2,3,Otros,1.0,0,,0
LC000355,2025-07-05,05:31,Noche,Sabado,Telco,Outbound,AG035,1,0.0,5.0,14,Otros,,0,,1
LC000356,2025-07-05,05:55,Noche,Sabado,Banca,Inbound,AG022,15,0.0,21.3,12,Cancelacion,,0,,1
LC000357,2025-07-05,06:07,Noche,Sabado,Telco,Outbound,AG015,22,516.7,22.5,5,Soporte tecnico,1.0,0,,0
LC000358,2025-07-05,06:25,Noche,Sabado,Banca,Outbound,AG011,32,0.0,5.0,12,Cancelacion,,0,,1
LC000359,2025-07-05,06:27,Noche,Sabado,Banca,Inbound,AG034,31,739.0,91.9,6,Soporte tecnico,1.0,0,5.0,0
LC000360,2025-07-05,06:50,Noche,Sabado,Banca,Inbound,AG024,33,313.3,28.3,10,Cancelacion,1.0,0,4.5,0
LC000361,2025-07-05,07:10,Manana,Sabado,Telco,Chat,AG006,36,319.9,5.0,14,Soporte tecnico,1.0,0,,0
LC000362,2025-07-05,07:26,Manana,Sabado,Banca,Chat,AG017,5,0.0,5.0,10,Facturacion,,0,,1
LC000363,2025-07-05,07:30,Manana,Sabado,Telco,Outbound,AG028,23,467.3,5.0,10,Soporte tecnico,1.0,0,,0
LC000364,2025-07-05,07:34,Manana,Sabado,Telco,Inbound,AG031,46,497.2,5.0,9,Otros,1.0,0,4.5,0
LC000365,2025-07-05,07:42,Manana,Sabado,Banca,Chat,AG036,34,106.9,63.7,3,Otros,1.0,0,4.5,0
LC000366,2025-07-05,08:30,Manana,Sabado,Telco,Outbound,AG009,23,66.4,17.6,4,Facturacion,1.0,0,,0
LC000367,2025-07-05,09:02,Manana,Sabado,Telco,Inbound,AG010,14,525.2,15.5,4,Soporte tecnico,1.0,0,4.5,0
LC000368,2025-07-05,09:22,Manana,Sabado,Telco,Outbound,AG021,6,399.1,55.0,2,Soporte tecnico,1.0,0,3.5,0
LC000369,2025-07-05,09:24,Manana,Sabado,Telco,Chat,AG034,31,0.0,16.3,1,Soporte tecnico,,0,,1
LC000370,2025-07-05,09:31,Manana,Sabado,Telco,Inbound,AG031,46,631.5,21.7,2,Otros,1.0,0,4.5,0
LC000371,2025-07-05,10:12,Manana,Sabado,Retail,Chat,AG029,33,49.7,20.3,5,Soporte tecnico,1.0,0,,0
LC000372,2025-07-05,10:27,Manana,Sabado,Telco,Chat,AG043,42,495.6,23.6,4,Otros,1.0,0,,0
LC000373,2025-07-05,10:30,Manana,Sabado,Banca,Inbound,AG043,42,111.4,105.9,1,Cancelacion,1.0,0,3.0,0
LC000374,2025-07-05,10:32,Manana,Sabado,Banca,Chat,AG011,32,0.0,17.8,3,Facturacion,,0,,1
LC000375,2025-07-05,10:41,Manana,Sabado,Banca,Chat,AG033,29,0.0,18.0,4,Cancelacion,,0,,1
LC000376,2025-07-05,11:10,Manana,Sabado,Retail,Inbound,AG001,28,216.1,7.3,1,Soporte tecnico,1.0,0,2.5,0
LC000377,2025-07-05,11:12,Manana,Sabado,Retail,Inbound,AG021,6,205.2,32.0,5,Cancelacion,0.0,0,4.0,0
LC000378,2025-07-05,11:27,Manana,Sabado,Banca,Inbound,AG023,36,0.0,46.5,2,Facturacion,,0,,1
LC000379,2025-07-05,11:52,Manana,Sabado,Retail,Inbound,AG009,23,0.0,5.0,1,Facturacion,,0,,1
LC000380,2025-07-05,11:52,Manana,Sabado,Telco,Outbound,AG001,28,263.8,78.7,1,Cancelacion,1.0,0,4.0,0
LC000381,2025-07-05,12:01,Manana,Sabado,Banca,Inbound,AG021,6,274.8,11.3,4,Soporte tecnico,1.0,0,4.0,0
LC000382,2025-07-05,12:06,Manana,Sabado,Retail,Chat,AG022,15,55.8,17.8,1,Otros,1.0,1,4.0,0
LC000383,2025-07-05,12:50,Manana,Sabado,Banca,Chat,AG004,16,0.0,5.0,5,Soporte tecnico,,0,,1
LC000384,2025-07-05,12:51,Manana,Sabado,Retail,Inbound,AG001,28,167.5,191.6,3,Facturacion,1.0,0,4.0,0
LC000385,2025-07-05,13:30,Tarde,Sabado,Telco,Inbound,AG010,14,208.6,30.8,11,Cancelacion,0.0,1,3.0,0
LC000386,2025-07-05,13:30,Tarde,Sabado,Telco,Inbound,AG015,22,362.1,38.0,5,Soporte tecnico,1.0,1,4.0,0
LC000387,2025-07-05,13:36,Tarde,Sabado,Retail,Inbound,AG036,34,161.2,8.3,3,Facturacion,1.0,0,4.0,0
LC000388,2025-07-05,13:40,Tarde,Sabado,Telco,Inbound,AG029,33,440.8,54.2,4,Facturacion,1.0,1,,0
LC000389,2025-07-05,13:48,Tarde,Sabado,Banca,Inbound,AG005,13,533.6,20.2,13,Facturacion,1.0,0,3.0,0
LC000390,2025-07-05,13:56,Tarde,Sabado,Telco,Inbound,AG029,33,28.9,5.0,13,Facturacion,1.0,0,4.0,0
LC000391,2025-07-05,14:43,Tarde,Sabado,Banca,Inbound,AG027,11,380.2,8.4,10,Soporte tecnico,1.0,0,3.0,0
LC000392,2025-07-05,14:46,Tarde,Sabado,Retail,Chat,AG025,24,211.0,5.0,10,Cancelacion,0.0,0,,0
LC000393,2025-07-05,14:58,Tarde,Sabado,Telco,Inbound,AG016,1,170.1,20.3,4,Facturacion,0.0,0,4.0,0
LC000394,2025-07-05,15:12,Tarde,Sabado,Telco,Inbound,AG016,1,134.4,17.9,12,Cancelacion,1.0,1,4.5,0
LC000395,2025-07-05,15:19,Tarde,Sabado,Telco,Outbound,AG036,34,0.0,15.8,7,Otros,,0,,1
LC000396,2025-07-05,15:29,Tarde,Sabado,Retail,Inbound,AG025,24,275.1,5.0,11,Soporte tecnico,1.0,0,4.5,0
LC000397,2025-07-05,15:30,Tarde,Sabado,Banca,Inbound,AG041,1,3955.7,,14,Cancelacion,1.0,0,5.0,0
LC000398,2025-07-05,15:37,Tarde,Sabado,Telco,Outbound,AG001,28,86.9,5.0,13,Facturacion,1.0,0,,0
LC000399,2025-07-05,16:09,Tarde,Sabado,Telco,Inbound,AG005,13,172.9,44.2,6,Facturacion,1.0,0,3.5,0
LC000400,2025-07-05,16:14,Tarde,Sabado,Retail,Inbound,AG041,1,179.4,144.6,3,Soporte tecnico,1.0,0,4.5,0
LC000401,2025-07-05,17:10,Tarde,Sabado,Retail,Inbound,AG020,36,186.2,22.6,3,Cancelacion,1.0,0,,0
LC000402,2025-07-05,17:49,Tarde,Sabado,Telco,Inbound,AG005,13,0.0,6.2,8,Cancelacion,,0,,1
LC000403,2025-07-05,17:54,Tarde,Sabado,Telco,Inbound,AG036,34,517.0,5.3,9,Otros,1.0,0,,0
LC000404,2025-07-05,18:15,Tarde,Sabado,Banca,Outbound,AG029,33,380.3,5.8,11,Soporte tecnico,1.0,0,,0
LC000405,2025-07-05,18:31,Tarde,Sabado,Banca,Inbound,AG034,31,28.4,5.0,14,Soporte tecnico,1.0,0,,0
LC000406,2025-07-05,18:37,Tarde,Sabado,Retail,Inbound,AG018,33,199.3,20.6,8,Cancelacion,1.0,0,4.0,0
LC000407,2025-07-05,18:56,Tarde,Sabado,Banca,Outbound,AG002,22,369.6,7.2,12,Facturacion,1.0,0,,0
LC000408,2025-07-05,19:38,Tarde,Sabado,Banca,Chat,AG016,1,324.8,5.0,7,Otros,0.0,0,4.0,0
LC000409,2025-07-05,21:03,Noche,Sabado,Banca,Chat,AG029,33,224.7,5.0,7,Soporte tecnico,1.0,0,3.5,0
LC000410,2025-07-05,21:06,Noche,Sabado,Retail,Inbound,AG033,29,33.7,5.0,14,Facturacion,,0,3.5,0
LC000411,2025-07-05,21:21,Noche,Sabado,Telco,Inbound,AG016,1,103.8,10.8,5,Facturacion,1.0,0,,0
LC000412,2025-07-05,22:57,Noche,Sabado,Telco,Inbound,AG035,1,0.0,5.8,6,Otros,,0,,1
LC000413,2025-07-05,23:21,Noche,Sabado,Telco,Chat,AG043,42,194.8,5.0,13,Soporte tecnico,1.0,0,2.5,0
